unique(rios_data_token2it$it_tokens_2w),dei_related
share can,FALSE
groups individuals,TRUE
quickly going,FALSE
going around,FALSE
students designed,TRUE
experiment predicted,TRUE
interpreted original,FALSE
original data,FALSE
scientific approach,FALSE
also explore,FALSE
explore previously,FALSE
previously published,FALSE
published literature,FALSE
teaching requires,FALSE
inclusive equitable,TRUE
fair classroom,TRUE
classroom learning,FALSE
environment reiterates,TRUE
side not,FALSE
somehow opposing,FALSE
opposing sides,FALSE
explicitly welcomed,TRUE
intellectual discussion,FALSE
ensure inclusiveness,TRUE
inclusiveness tell,TRUE
outcome impress,FALSE
impress upon,FALSE
scientific investigation,FALSE
requires multiple,FALSE
talents tell,TRUE
bring unique,FALSE
unique abilities,TRUE
streptomyces project,FALSE
project requires,FALSE
person contribute,FALSE
class value,TRUE
unique contribution,FALSE
next generation,FALSE
scientific investigators,FALSE
investigators committed,FALSE
based decision,FALSE
decision making,FALSE
making tell,FALSE
diversity may,TRUE
following differences,TRUE
differences race,TRUE
race class,TRUE
class poverty,TRUE
poverty gender,TRUE
gender disability,TRUE
identify diversity,TRUE
diversity issues,TRUE
issues important,FALSE
can provide,FALSE
comfortable classroom,TRUE
class describe,FALSE
deem important,FALSE
also include,FALSE
diversity statement,TRUE
diversity encourage,TRUE
semester give,FALSE
addition students,TRUE
learning progress,FALSE
also ask,FALSE
office meeting,FALSE
learning style,FALSE
work best,FALSE
best alone,FALSE
work let,FALSE
email correspondence,FALSE
correspondence tell,FALSE
individuals students,TRUE
small community,TRUE
student can,FALSE
can feel,FALSE
feel safe,FALSE
assign members,TRUE
group based,FALSE
prior research,FALSE
class research,FALSE
not group,FALSE
group together,TRUE
students self,TRUE
groups become,FALSE
become homogenous,FALSE
not reflect,FALSE
decide together,TRUE
soil isolates,TRUE
closely resembles,FALSE
streptomyces bacterium,FALSE
groups prepare,FALSE
lab presentation,FALSE
supportive group,TRUE
group presentation,FALSE
styles interactive,TRUE
interactive group,TRUE
noninteractive work,TRUE
interactive learning,TRUE
opportunity arises,TRUE
arises several,FALSE
several times,FALSE
hypotheses regarding,FALSE
laboratory work,FALSE
also employs,FALSE
employs peer,FALSE
student brings,FALSE
brings different,FALSE
different skills,FALSE
therefore adds,TRUE
adds value,TRUE
contribution finally,FALSE
take time,FALSE
among streptomyces,FALSE
streptomyces investigators,FALSE
resource documenting,TRUE
cooperative scientific,TRUE
emphasize enough,FALSE
upon students,TRUE
diversity inherent,TRUE
international streptomyces,FALSE
text highlights,FALSE
international cooperation,FALSE
cooperation among,FALSE
among female,TRUE
male scientists,TRUE
different nationalities,FALSE
nationalities brought,FALSE
brought together,TRUE
john innes,FALSE
innes centre,FALSE
given credit,FALSE
book demonstrates,FALSE
cooperative investigation,TRUE
example hee,FALSE
hee jeon,FALSE
jeon hong,FALSE
korea working,FALSE
mark buttner,FALSE
innes center,FALSE
norwich uk,FALSE
uk discover,FALSE
discover one,FALSE
one pathway,TRUE
antibiotic vancomycin,FALSE
janet westpheling,FALSE
westpheling working,FALSE
xianyang ni,FALSE
athens georgia,FALSE
together examine,TRUE
promoter region,TRUE
streptomyces chitinase,FALSE
chitinase gene,FALSE
not household,FALSE
household names,FALSE
streptomyces biology,FALSE
strongly encourage,TRUE
activities use,FALSE
five strategies,FALSE
classroom described,FALSE
students names,TRUE
helps facilitate,TRUE
peptidic ulcers,FALSE
acid reflux,FALSE
reflux using,FALSE
using protease,FALSE
protease inhibitors,FALSE
students collaborating,TRUE
lessons use,FALSE
use various,FALSE
various active,TRUE
models collaborative,TRUE
work reflective,TRUE
reflective writing,TRUE
writing interactive,TRUE
interactive lecture,TRUE
lecture pre,FALSE
pre post,FALSE
post questions,FALSE
explicitly talk,FALSE
activities promote,TRUE
promote access,TRUE
spatial abilities,TRUE
typically lower,FALSE
female students,TRUE
students due,TRUE
games females,TRUE
slow development,TRUE
spatial ability,FALSE
lower retention,TRUE
low spatial,FALSE
robust mental,TRUE
mental model,TRUE
therefore increase,FALSE
stem programs,FALSE
programs additionally,TRUE
cpk colors,TRUE
color blindness,TRUE
students schedules,TRUE
schedules cognizant,FALSE
social bias,TRUE
bias accessibility,TRUE
student safety,TRUE
comfort zone,FALSE
zone additionally,TRUE
make students,TRUE
students aware,TRUE
important no,FALSE
home area,FALSE
ecologically valuable,TRUE
valuable regardless,TRUE
status lastly,TRUE
safe participating,TRUE
many ecology,FALSE
evolution classrooms,FALSE
disabilities particularly,TRUE
fieldwork heavy,FALSE
heavy courses,FALSE
computational research,FALSE
model based,FALSE
based inquiry,FALSE
potential solution,FALSE
broadening participation,TRUE
evolutionary research,FALSE
computational biology,FALSE
biology enabling,FALSE
enabling participation,TRUE
broader range,FALSE
physical abilities,TRUE
hybrid approach,FALSE
independent work,FALSE
work followed,FALSE
hypotheses prior,FALSE
approach also,FALSE
thoughts explain,FALSE
suggestions collaboratively,TRUE
also present,FALSE
present concepts,FALSE
concepts using,FALSE
forms including,FALSE
including visually,TRUE
model interfaces,FALSE
interfaces textually,FALSE
model descriptions,FALSE
written protocols,FALSE
lectures allowing,FALSE
concept reinforcement,TRUE
teach participants,TRUE
participants inclusive,TRUE
inclusive active,TRUE
participants actively,TRUE
handout supporting,FALSE
learning workshop,FALSE
workshop worksheet,FALSE
question prompts,FALSE
notes everyone,TRUE
everyone completes,TRUE
quick write,FALSE
write questions,FALSE
walk participants,TRUE
participants work,TRUE
different stations,FALSE
discuss questions,FALSE
groups rotate,FALSE
new station,FALSE
change scribes,FALSE
allow equitable,TRUE
equitable contributions,TRUE
questions every,FALSE
every participant,TRUE
also responsible,FALSE
assigned article,TRUE
article prior,TRUE
jigsaw activity,FALSE
jigsaw participants,TRUE
participants first,TRUE
first form,FALSE
form expert,FALSE
expert groups,FALSE
questions based,FALSE
article afterward,TRUE
form new,FALSE
new reshuffled,FALSE
reshuffled groups,FALSE
read different,FALSE
different articles,TRUE
new groups,FALSE
jigsaw format,FALSE
held accountable,FALSE
use unbiased,TRUE
unbiased call,TRUE
solicit ideas,FALSE
participants tracking,TRUE
increase participants,TRUE
participants comfort,TRUE
decrease anxiety,TRUE
always give,FALSE
peers prior,FALSE
several workshop,FALSE
workshop activities,FALSE
activities also,FALSE
also address,TRUE
address strategies,TRUE
ensuring equitable,TRUE
engages everyone,TRUE
everyone supporting,TRUE
ideas may,FALSE
may emerge,FALSE
instructor used,FALSE
used homework,FALSE
colonialism played,TRUE
museum collections,FALSE
decolonizing science,TRUE
homework questions,FALSE
varying amounts,FALSE
reflect students,TRUE
felt comfortable,TRUE
comfortable gave,TRUE
homework responses,FALSE
responses shared,FALSE
shared anonymously,FALSE
peers perspectives,TRUE
unethical history,TRUE
activity challenged,FALSE
utilize best,FALSE
active student,TRUE
material chosen,FALSE
address puzzling,TRUE
challenging phenomena,TRUE
students lives,TRUE
activity instructors,FALSE
instructors create,FALSE
create opportunities,TRUE
explicitly think,FALSE
personal connection,TRUE
cancer biology,FALSE
values diverse,TRUE
lesson ties,FALSE
ties traditional,FALSE
traditional scientific,FALSE
scientific understanding,FALSE
understanding directly,FALSE
social justice,TRUE
benefit student,FALSE
student success,FALSE
success throughout,FALSE
awarding points,FALSE
exam communicates,FALSE
ethical value,TRUE
taught actively,TRUE
help include,FALSE
traditionally underrepresented,TRUE
done primarily,FALSE
pogil structure,FALSE
course instructors,FALSE
teaching staff,FALSE
staff strive,FALSE
personable caring,TRUE
caring way,TRUE
historic barriers,TRUE
marginalized communities,TRUE
notes available,FALSE
class made,FALSE
made clear,FALSE
racial justice,TRUE
course syllabi,FALSE
syllabi may,FALSE
communities reduce,TRUE
anxiety associated,TRUE
predominantly white,TRUE
white institution,TRUE
institution discussing,FALSE
discussing social,TRUE
justice topics,TRUE
can leverage,FALSE
leverage group,FALSE
students courses,TRUE
extensive group,FALSE
work components,FALSE
components provide,FALSE
assistance beyond,FALSE
instructional team,TRUE
improve gains,FALSE
underserved backgrounds,TRUE
groups may,FALSE
also provide,FALSE
comfortable environment,TRUE
simulation lesson,FALSE
science process,FALSE
process skills,FALSE
may therefore,FALSE
therefore appeal,FALSE
paced students,TRUE
certain features,FALSE
modeling environment,TRUE
using simulation,FALSE
reason thereby,FALSE
thereby also,FALSE
also increasing,FALSE
increasing inclusivity,TRUE
cell phones,FALSE
currently not,FALSE
not supported,TRUE
cell collective,FALSE
collaborative annotation,TRUE
annotation project,FALSE
project cap,FALSE
cap contributes,FALSE
collaborative learning,TRUE
second providing,FALSE
providing primary,FALSE
primary research,FALSE
research papers,FALSE
papers detailed,FALSE
detailed instructions,FALSE
instructions supporting,FALSE
really enjoy,TRUE
annotations cap,FALSE
cap instructions,FALSE
cap deadlines,FALSE
deadlines supporting,FALSE
annotations detailed,FALSE
detailed schedule,FALSE
developmental neurobiology,TRUE
cap grading,FALSE
grading rubric,FALSE
rubric supporting,FALSE
clarify expectations,FALSE
third stevens,FALSE
encourage rubric,TRUE
rubric use,FALSE
make grading,FALSE
grading practices,FALSE
practices explicit,FALSE
instructors together,TRUE
practices promote,TRUE
cover sheets,FALSE
examples include,FALSE
include use,FALSE
free software,FALSE
online databases,FALSE
databases student,FALSE
student self,FALSE
project topics,FALSE
topics options,FALSE
reflection components,FALSE
presenting strategies,FALSE
specific content,FALSE
content area,FALSE
area renal,FALSE
renal physiology,FALSE
present lesson,FALSE
not directly,FALSE
directly promote,TRUE
promote general,TRUE
instructor self,FALSE
self reflection,FALSE
reflection instructor,FALSE
instructor empathy,TRUE
positive classroom,FALSE
classroom climate,FALSE
promote two,TRUE
teaching making,FALSE
making space,FALSE
students voices,TRUE
making expectations,FALSE
possible modules,FALSE
modules b,FALSE
include problems,FALSE
solve individually,TRUE
individually group,TRUE
can potentially,FALSE
potentially lead,FALSE
meaningful interactions,TRUE
interactions among,TRUE
might increase,FALSE
increase students,TRUE
students sense,TRUE
module c,FALSE
c noted,FALSE
possible modifications,FALSE
modifications subsection,FALSE
offers additional,TRUE
additional discussion,TRUE
discussion opportunities,TRUE
opportunities regarding,TRUE
race coefficient,TRUE
estimating gfr,FALSE
may disadvantage,TRUE
disadvantage black,TRUE
black kidney,TRUE
kidney failure,TRUE
failure patients,TRUE
patients relative,TRUE
non black,TRUE
black patients,TRUE
lesson might,FALSE
considered inclusive,TRUE
tqts potentially,FALSE
potentially provide,FALSE
transparent alignment,TRUE
learning activities,FALSE
test questions,FALSE
especially helpful,FALSE
stakes testing,FALSE
testing students,TRUE
lack test,FALSE
test savvy,FALSE
savvy study,FALSE
study partners,TRUE
difficult thus,FALSE
better inclusion,TRUE
students facing,TRUE
lesson successfully,TRUE
successfully incorporated,TRUE
institution types,FALSE
levels including,FALSE
including courses,FALSE
non majors,FALSE
see many,FALSE
many different,FALSE
different depths,FALSE
can reach,FALSE
resources used,FALSE
various parts,TRUE
understanding thereby,FALSE
thereby promoting,FALSE
promoting ownership,FALSE
important aspects,FALSE
papers selected,FALSE
author backgrounds,TRUE
backgrounds demonstrating,TRUE
many forms,FALSE
forms contributes,FALSE
better problem,FALSE
scientific community,TRUE
discussion paper,FALSE
paper frequently,FALSE
frequently attend,FALSE
attend virtually,FALSE
hypothesis presentations,FALSE
authors students,TRUE
students leading,TRUE
robust discussion,FALSE
several iterations,FALSE
project students,TRUE
collaborated across,TRUE
across institutions,FALSE
may brainstorm,FALSE
cases project,FALSE
hypotheses developed,FALSE
one group,FALSE
groups allowing,FALSE
shared resources,FALSE
lesson supports,FALSE
student participants,TRUE
multimodal approach,FALSE
lesson engages,TRUE
engages multiple,TRUE
blooms taxonomy,FALSE
taxonomy via,FALSE
via learning,FALSE
involve drawing,FALSE
drawing writing,FALSE
writing presentations,FALSE
analyzing data,FALSE
use talk,FALSE
text communication,FALSE
communication devices,FALSE
engaging multiple,TRUE
multiple types,FALSE
cystic fibrosis,FALSE
fibrosis case,FALSE
study emphasizes,FALSE
emphasizes diversity,TRUE
genetic variation,FALSE
genomic medicine,FALSE
fibrosis varies,FALSE
varies among,FALSE
among different,FALSE
different populations,FALSE
caucasian americans,TRUE
african americans,TRUE
asian americans,TRUE
genetic variations,FALSE
varying allele,FALSE
allele frequencies,FALSE
frequencies historically,TRUE
variant types,FALSE
heavily skewed,FALSE
skewed towards,FALSE
towards studies,FALSE
caucasian populations,TRUE
populations however,FALSE
however recent,FALSE
recent studies,FALSE
non caucasian,TRUE
furthermore novel,FALSE
novel variants,FALSE
not present,FALSE
caucasian cystic,TRUE
fibrosis patients,TRUE
patients despite,TRUE
recent findings,FALSE
findings screening,TRUE
screening panels,TRUE
panels designed,FALSE
fibrosis variants,FALSE
largely based,FALSE
based upon,FALSE
original studies,FALSE
engages students,TRUE
study bias,TRUE
medical research,FALSE
concept map,FALSE
map activity,FALSE
activity promotes,TRUE
group project,FALSE
includes many,FALSE
ideas students,TRUE
initial generation,FALSE
map furthermore,FALSE
furthermore students,TRUE
also view,FALSE
view another,FALSE
map exchange,FALSE
student draw,FALSE
flowchart means,TRUE
not depend,FALSE
artistic skill,TRUE
students said,TRUE
really enjoyed,TRUE
often drew,FALSE
drew portraits,TRUE
curricular approach,FALSE
approach story,FALSE
story ifies,FALSE
ifies science,FALSE
creative entryway,TRUE
piques students,TRUE
students curiosity,TRUE
vast majority,FALSE
college students,TRUE
non science,FALSE
approach may,FALSE
make biology,FALSE
increasingly composed,FALSE
disabilities including,TRUE
including deaf,TRUE
hearing students,TRUE
english language,TRUE
