unique(rios_data_token3it$it_tokens_3w),dei_related
dimensional model thus,TRUE
model thus requiring,FALSE
thus requiring students,TRUE
use multiple modalities,FALSE
lesson including lab,FALSE
including lab activities,FALSE
learning activities discussion,FALSE
activities discussion data,FALSE
data interpretation lab,FALSE
interpretation lab techniques,FALSE
class group activity,FALSE
group activity acknowledges,FALSE
help ensure students,TRUE
bring disengaged students,TRUE
clicker responses come,FALSE
instructor can gauge,FALSE
can gauge class,FALSE
gauge class understanding,FALSE
class discussion focusing,FALSE
different racial ethnic,TRUE
racial ethnic groups,TRUE
unit students answer,TRUE
prostate cancer african,TRUE
cancer african american,TRUE
african american men,TRUE
highest incidence rate,FALSE
united states information,FALSE
states information found,FALSE
national cancer institute,FALSE
cancer institute website,FALSE
institute website http,FALSE
students also answer,TRUE
also answer questions,FALSE
breast cancer white,TRUE
cancer white women,TRUE
african american women,TRUE
six week module,FALSE
week module allows,FALSE
module allows students,TRUE
experimental question s,TRUE
data collection research,FALSE
collection research teams,TRUE
experimental questions raise,TRUE
questions raise issues,FALSE
experimental results may,TRUE
results may depend,FALSE
factors students must,TRUE
students must decide,TRUE
module supplemental file,TRUE
previously isolated dna,TRUE
isolated dna sample,TRUE
dna sample using,FALSE
students chosen not,TRUE
biological safety policy,TRUE
normal flora however,FALSE
must still wear,FALSE
still wear personal,TRUE
wear personal protective,TRUE
personal protective equipment,TRUE
bacteria including long,FALSE
including long pants,FALSE
long pants closed,FALSE
pants closed toed,FALSE
closed toed shoes,FALSE
toed shoes disposable,FALSE
shoes disposable gloves,FALSE
disposable gloves eye,FALSE
gloves eye protection,FALSE
pilot study students,TRUE
difference might impact,TRUE
impact human health,TRUE
monarch butterfly activity,FALSE
activity engages every,TRUE
engages every student,TRUE
also enables students,TRUE
writing creating analyzing,FALSE
creating analyzing speaking,FALSE
analyzing speaking etc,FALSE
speaking etc furthermore,FALSE
five primary literature,FALSE
class session students,TRUE
session students need,TRUE
students need one,TRUE
need one another,TRUE
question completely therefore,FALSE
help many students,TRUE
particularly advanced students,TRUE
exercise enables differentiation,FALSE
